ID,Location,Date,Time
black,nest,2016-02-25,1:09:22
black,nest,2016-02-25,3:59:26
black,nest,2016-02-25,3:59:26
black,nest,2016-02-25,4:44:34
black,nest,2016-02-25,5:12:01
black,nest,2016-02-25,11:33:56
black,nest,2016-03-01,1:09:22
black,nest,2016-03-01,1:09:22
black,nest,2016-03-01,3:59:26
black,nest,2016-03-01,3:59:26
black,nest,2016-03-01,4:44:34
black,nest,2016-03-01,4:44:34
black,nest,2016-03-01,5:12:01
black,nest,2016-03-01,5:12:01
black,nest,2016-03-01,11:33:56
black,nest,2016-03-01,11:33:56
black,nest,2016-03-03,0:22:19
black,nest,2016-03-03,0:45:09
black,nest,2016-03-03,0:47:46
black,nest,2016-03-03,0:55:38
black,nest,2016-03-03,0:55:40
black,nest,2016-03-03,0:58:39
black,nest,2016-03-03,0:58:43
black,nest,2016-03-03,0:58:44
black,nest,2016-03-03,0:58:49
black,nest,2016-03-03,0:59:00
black,nest,2016-03-03,0:59:00
black,nest,2016-03-03,0:59:06
black,nest,2016-03-03,0:59:10
black,nest,2016-03-03,0:59:11
black,nest,2016-03-03,0:59:23
black,nest,2016-03-03,0:59:28
black,nest,2016-03-03,0:59:29
black,nest,2016-03-03,1:01:55
black,nest,2016-03-03,1:01:59
black,nest,2016-03-03,1:02:01
black,nest,2016-03-03,1:02:06
black,nest,2016-03-03,1:02:07
black,nest,2016-03-03,1:02:21
black,nest,2016-03-03,1:02:21
black,nest,2016-03-03,1:03:06
black,nest,2016-03-03,1:03:07
black,nest,2016-03-03,1:03:27
black,nest,2016-03-03,1:04:10
black,nest,2016-03-03,1:04:39
black,nest,2016-03-03,1:12:21
black,nest,2016-03-03,1:13:35
black,nest,2016-03-03,1:13:35
black,nest,2016-03-03,1:23:20
black,nest,2016-03-03,1:23:26
black,nest,2016-03-03,1:23:31
black,nest,2016-03-03,1:23:34
black,nest,2016-03-03,1:23:36
black,nest,2016-03-03,1:23:40
black,nest,2016-03-03,1:23:41
black,nest,2016-03-03,1:23:41
black,nest,2016-03-03,1:23:45
black,nest,2016-03-03,1:23:53
black,nest,2016-03-03,1:23:55
black,nest,2016-03-03,1:23:57
black,nest,2016-03-03,1:23:58
black,nest,2016-03-03,1:23:59
black,nest,2016-03-03,1:24:00
black,nest,2016-03-03,1:24:00
black,nest,2016-03-03,1:24:02
black,nest,2016-03-03,1:24:06
black,nest,2016-03-03,1:24:07
black,nest,2016-03-03,1:24:11
black,nest,2016-03-03,1:24:13
black,nest,2016-03-03,1:24:27
black,nest,2016-03-03,1:24:27
black,nest,2016-03-03,1:43:30
black,nest,2016-03-03,1:43:52
black,nest,2016-03-03,1:45:00
black,nest,2016-03-03,1:50:27
black,nest,2016-03-03,2:01:14
black,nest,2016-03-03,2:07:12
black,nest,2016-03-03,2:16:12
black,nest,2016-03-03,2:28:08
black,nest,2016-03-03,2:37:33
black,nest,2016-03-03,2:43:10
black,nest,2016-03-03,2:44:55
black,nest,2016-03-03,2:44:55
black,nest,2016-03-03,2:45:01
black,nest,2016-03-03,2:45:36
black,nest,2016-03-03,2:46:39
black,nest,2016-03-03,2:46:42
black,nest,2016-03-03,2:46:45
black,nest,2016-03-03,2:46:48
black,nest,2016-03-03,2:46:51
black,nest,2016-03-03,2:46:53
black,nest,2016-03-03,2:46:54
black,nest,2016-03-03,2:47:04
black,nest,2016-03-03,2:47:05
black,nest,2016-03-03,2:47:18
black,nest,2016-03-03,2:47:19
black,nest,2016-03-03,2:47:22
black,nest,2016-03-03,2:47:26
black,nest,2016-03-03,2:47:27
black,nest,2016-03-03,2:47:29
black,nest,2016-03-03,2:47:31
black,nest,2016-03-03,2:47:31
black,nest,2016-03-03,2:47:32
black,nest,2016-03-03,2:47:37
black,nest,2016-03-03,2:47:38
black,nest,2016-03-03,2:47:42
black,nest,2016-03-03,2:47:43
black,nest,2016-03-03,2:47:49
black,nest,2016-03-03,2:47:57
black,nest,2016-03-03,2:48:02
black,nest,2016-03-03,2:48:02
black,nest,2016-03-03,2:48:07
black,nest,2016-03-03,2:48:10
black,nest,2016-03-03,2:48:12
black,nest,2016-03-03,2:48:14
black,nest,2016-03-03,2:48:16
black,nest,2016-03-03,2:48:19
black,nest,2016-03-03,2:55:16
black,nest,2016-03-03,3:10:33
black,nest,2016-03-03,3:28:18
black,nest,2016-03-03,3:39:43
black,nest,2016-03-03,3:43:14
black,nest,2016-03-03,3:52:16
black,nest,2016-03-03,4:02:35
black,nest,2016-03-03,4:22:30
black,nest,2016-03-03,4:49:46
black,nest,2016-03-03,4:58:48
black,nest,2016-03-03,5:20:00
black,nest,2016-03-03,5:20:01
black,nest,2016-03-03,7:04:17
black,nest,2016-03-03,7:14:08
black,nest,2016-03-03,7:14:09
black,nest,2016-03-04,2:11:01
black,nest,2016-03-04,2:11:33
black,nest,2016-03-04,2:11:34
black,nest,2016-03-04,2:11:53
black,nest,2016-03-04,2:13:14
black,nest,2016-03-04,2:13:15
black,nest,2016-03-04,2:56:29
black,nest,2016-03-04,2:57:09
black,nest,2016-03-04,3:03:05
black,nest,2016-03-04,3:21:06
black,nest,2016-03-04,3:24:04
black,nest,2016-03-04,3:26:13
black,nest,2016-03-04,3:26:18
black,nest,2016-03-04,3:26:20
black,nest,2016-03-04,3:36:02
black,nest,2016-03-04,4:03:16
black,nest,2016-03-04,4:03:18
black,nest,2016-03-04,4:15:29
black,nest,2016-03-04,4:24:38
black,nest,2016-03-04,5:32:15
black,nest,2016-03-04,5:59:54
black,nest,2016-03-04,6:15:08
black,nest,2016-03-04,6:32:41
black,nest,2016-03-04,6:33:10
black,nest,2016-03-04,6:33:12
black,nest,2016-03-04,6:33:39
black,nest,2016-03-04,6:33:40
black,nest,2016-03-04,6:33:52
black,nest,2016-03-04,6:33:55
black,nest,2016-03-04,6:35:12
black,nest,2016-03-04,6:37:37
black,nest,2016-03-04,6:37:42
black,nest,2016-03-04,6:37:48
black,nest,2016-03-04,6:37:51
black,nest,2016-03-04,6:37:54
black,nest,2016-03-04,6:37:56
black,nest,2016-03-04,6:37:59
black,nest,2016-03-04,6:38:01
black,nest,2016-03-04,6:38:05
black,nest,2016-03-04,6:38:09
black,nest,2016-03-04,6:38:10
black,nest,2016-03-04,6:38:18
black,nest,2016-03-04,6:38:25
black,nest,2016-03-04,6:38:30
black,nest,2016-03-04,6:38:35
black,nest,2016-03-04,6:38:36
black,nest,2016-03-04,6:38:40
black,nest,2016-03-04,6:38:42
black,nest,2016-03-04,6:38:46
black,nest,2016-03-04,6:38:50
black,nest,2016-03-04,6:38:51
black,nest,2016-03-04,6:38:51
black,nest,2016-03-04,6:38:52
black,nest,2016-03-04,6:39:17
black,nest,2016-03-04,6:39:23
black,nest,2016-03-04,6:39:26
